patch name,age,Split,base,rIdx,cIdx,count_DN3,count_Postsel DP (CD69+),count_Postsel DP (CD69-),count_Presel DP,shape_cluster,comp_cluster_raw,comp_cluster_aligned,enrich_DN3,enrich_Postsel DP (CD69+),enrich_Postsel DP (CD69-),enrich_Presel DP
O3_K8_sq_r22_c24.tif,O,O3,O3_K8_sq,22,24,0,0,46,89,0,2,2,0.33004072,3.265937,2.8989182,0.7502632
O3_K8_sq_r22_c25.tif,O,O3,O3_K8_sq,22,25,0,1,31,154,1,1,1,0.24050838,7.1398945,1.4310548,0.943804
O3_K8_sq_r22_c26.tif,O,O3,O3_K8_sq,22,26,0,1,19,135,1,1,1,0.2879973,8.549683,1.0608122,0.99117607
O3_K8_sq_r22_c27.tif,O,O3,O3_K8_sq,22,27,0,0,24,135,2,2,2,0.2808421,2.7790895,1.2997019,0.9665506
O3_K8_sq_r22_c28.tif,O,O3,O3_K8_sq,22,28,2,0,17,129,2,2,2,1.5071859,2.9828894,0.9964382,0.9914931
O3_K8_sq_r22_c29.tif,O,O3,O3_K8_sq,22,29,0,0,27,128,1,2,2,0.2879973,2.8498943,1.4960172,0.9399714
O3_K8_sq_r22_c30.tif,O,O3,O3_K8_sq,22,30,1,0,25,119,0,2,2,0.92276686,3.0437646,1.4815845,0.9336019
O3_K8_sq_r22_c31.tif,O,O3,O3_K8_sq,22,31,1,0,26,119,1,2,2,0.9165319,3.0231986,1.5292825,0.9272938
O3_K8_sq_r22_c37.tif,O,O3,O3_K8_sq,22,37,1,1,23,69,1,1,1,1.4129868,13.982293,2.090741,0.8314282
O3_K8_sq_r22_c38.tif,O,O3,O3_K8_sq,22,38,2,0,29,52,1,2,2,2.65974,5.263922,2.9641943,0.70933527
O3_K8_sq_r22_c44.tif,O,O3,O3_K8_sq,22,44,0,1,15,152,0,1,1,0.265974,7.895884,0.778729,1.030225
O3_K8_sq_r22_c45.tif,O,O3,O3_K8_sq,22,45,1,0,25,125,1,2,2,0.88658,2.9244013,1.4234831,0.9420273
O3_K8_sq_r22_c46.tif,O,O3,O3_K8_sq,22,46,0,0,13,95,1,1,1,0.41105068,4.0675764,1.0482012,0.9970613
O3_K8_sq_r22_c47.tif,O,O3,O3_K8_sq,22,47,1,0,17,109,1,2,2,1.051525,3.4684758,1.1586491,0.97484505
O3_K8_sq_r22_c48.tif,O,O3,O3_K8_sq,22,48,1,0,7,127,1,2,2,0.9901221,3.265937,0.46756744,1.0688107
O3_K8_sq_r22_c49.tif,O,O3,O3_K8_sq,22,49,0,0,5,86,0,1,1,0.486189,4.811112,0.5051069,1.0681797
O3_K8_sq_r21_c14.tif,O,O3,O3_K8_sq,21,14,3,0,5,85,0,0,0,3.331674,4.7098255,0.49447307,1.0336028
O3_K8_sq_r21_c15.tif,O,O3,O3_K8_sq,21,15,0,0,2,110,1,1,1,0.39662787,3.9248543,0.18730041,1.1131883
O3_K8_sq_r21_c16.tif,O,O3,O3_K8_sq,21,16,2,0,2,101,0,0,0,2.1128774,4.1816206,0.19955371,1.0894152
O3_K8_sq_r21_c17.tif,O,O3,O3_K8_sq,21,17,1,0,7,102,0,2,2,1.2111316,3.9949412,0.5719352,1.0510347
O3_K8_sq_r21_c18.tif,O,O3,O3_K8_sq,21,18,1,0,15,119,0,2,2,0.9901221,3.265937,0.96630603,1.0017481
O3_K8_sq_r21_c19.tif,O,O3,O3_K8_sq,21,19,1,0,15,138,0,2,2,0.8695304,2.8681629,0.84861493,1.0196154
O3_K8_sq_r21_c20.tif,O,O3,O3_K8_sq,21,20,1,0,30,162,0,2,2,0.6956243,2.2945304,1.3358842,0.95703965
O3_K8_sq_r21_c21.tif,O,O3,O3_K8_sq,21,21,1,0,42,127,2,2,2,0.78864384,2.601357,2.1103964,0.85132015
O3_K8_sq_r21_c22.tif,O,O3,O3_K8_sq,21,22,0,1,47,143,0,1,1,0.23427759,6.954923,2.1020346,0.8538975
O3_K8_sq_r21_c23.tif,O,O3,O3_K8_sq,21,23,0,0,37,138,2,2,2,0.25545523,2.5278723,1.8095125,0.89864403
O3_K8_sq_r21_c24.tif,O,O3,O3_K8_sq,21,24,0,0,32,159,0,2,2,0.23427759,2.3183076,1.4382342,0.9491057
O3_K8_sq_r21_c25.tif,O,O3,O3_K8_sq,21,25,1,0,24,132,1,2,2,0.85312414,2.8140464,1.3160504,0.95703965
O3_K8_sq_r21_c26.tif,O,O3,O3_K8_sq,21,26,1,0,30,102,1,2,2,1.0047907,3.3143213,1.9296104,0.8719695
O3_K8_sq_r21_c27.tif,O,O3,O3_K8_sq,21,27,0,0,22,135,1,2,2,0.28437468,2.8140464,1.2086177,0.9787085
O3_K8_sq_r21_c28.tif,O,O3,O3_K8_sq,21,28,0,0,23,133,1,2,2,0.28617454,2.831857,1.2703235,0.9703655
O3_K8_sq_r21_c29.tif,O,O3,O3_K8_sq,21,29,1,0,15,110,2,2,2,1.0597401,3.4955733,1.0342494,0.99143326
O3_K8_sq_r21_c30.tif,O,O3,O3_K8_sq,21,30,1,0,33,137,1,2,2,0.78408515,2.5863202,1.6538734,0.91278344
O3_K8_sq_r21_c31.tif,O,O3,O3_K8_sq,21,31,0,0,23,103,1,2,2,0.3532467,3.4955733,1.5680556,0.92862755
O3_K8_sq_r21_c32.tif,O,O3,O3_K8_sq,21,32,0,1,35,115,1,1,1,0.29552665,8.773204,1.9817117,0.8669653
O3_K8_sq_r21_c33.tif,O,O3,O3_K8_sq,21,33,1,0,36,100,0,2,2,0.9758758,3.2189453,2.242754,0.83035237
O3_K8_sq_r21_c34.tif,O,O3,O3_K8_sq,21,34,0,1,57,112,1,1,1,0.26288125,7.8040714,2.8552423,0.75116485
O3_K8_sq_r21_c35.tif,O,O3,O3_K8_sq,21,35,0,1,37,112,2,1,1,0.2974709,8.830922,2.1071296,0.8500023
O3_K8_sq_r21_c36.tif,O,O3,O3_K8_sq,21,36,0,0,34,131,2,2,2,0.27075198,2.679242,1.7644371,0.90431654
O3_K8_sq_r21_c37.tif,O,O3,O3_K8_sq,21,37,1,2,45,111,1,1,1,0.8425263,13.895448,2.413732,0.7953535
O3_K8_sq_r21_c38.tif,O,O3,O3_K8_sq,21,38,0,1,45,108,2,1,1,0.28984344,8.604488,2.4910953,0.79876006
O3_K8_sq_r21_c44.tif,O,O3,O3_K8_sq,21,44,0,0,10,94,2,1,1,0.42656207,4.22107,0.8460324,1.0238519
O3_K8_sq_r21_c45.tif,O,O3,O3_K8_sq,21,45,0,0,5,126,1,1,1,0.33996674,3.364161,0.35319504,1.0923204
O3_K8_sq_r21_c46.tif,O,O3,O3_K8_sq,21,46,0,0,7,96,0,1,1,0.43062457,4.2612705,0.6100642,1.055478
O3_K8_sq_r21_c47.tif,O,O3,O3_K8_sq,21,47,0,0,16,119,1,2,2,0.33004072,3.265937,1.0286484,1.0017481
O3_K8_sq_r21_c48.tif,O,O3,O3_K8_sq,21,48,2,0,6,121,0,0,0,1.7257854,3.415522,0.42378506,1.0651633
O3_K8_sq_r20_c19.tif,O,O3,O3_K8_sq,20,19,8,0,6,110,0,0,0,6.100515,3.551059,0.44060192,1.0071703
O3_K8_sq_r20_c20.tif,O,O3,O3_K8_sq,20,20,1,0,15,100,1,2,2,1.1495485,3.7918084,1.1218977,0.978127
O3_K8_sq_r20_c21.tif,O,O3,O3_K8_sq,20,21,1,0,25,122,0,2,2,0.90431154,2.9828894,1.4519528,0.9378989
O3_K8_sq_r20_c22.tif,O,O3,O3_K8_sq,20,22,4,0,28,117,1,0,0,2.6949682,2.963135,1.612024,0.89365953
O3_K8_sq_r20_c23.tif,O,O3,O3_K8_sq,20,23,1,0,28,133,1,2,2,0.82711416,2.7282524,1.4842415,0.93486434
O3_K8_sq_r20_c24.tif,O,O3,O3_K8_sq,20,24,1,0,31,130,1,2,2,0.82711416,2.7282524,1.6404774,0.91385615
O3_K8_sq_r20_c25.tif,O,O3,O3_K8_sq,20,25,1,0,22,131,1,2,2,0.8695304,2.8681629,1.2318604,0.9680824
O3_K8_sq_r20_c26.tif,O,O3,O3_K8_sq,20,26,3,0,11,128,1,0,0,2.1979795,3.1071763,0.68208563,1.02483
O3_K8_sq_r20_c27.tif,O,O3,O3_K8_sq,20,27,0,0,29,104,1,2,2,0.3349302,3.3143213,1.8663446,0.8889835
O3_K8_sq_r20_c28.tif,O,O3,O3_K8_sq,20,28,0,0,21,79,1,2,2,0.44329,4.386602,1.8002875,0.8951136
O3_K8_sq_r20_c29.tif,O,O3,O3_K8_sq,20,29,0,0,19,133,2,2,2,0.29360765,2.9054117,1.0814774,0.9955698
O3_K8_sq_r20_c30.tif,O,O3,O3_K8_sq,20,30,2,0,19,131,1,2,2,1.4680382,2.9054117,1.0814774,0.9806549
O3_K8_sq_r20_c31.tif,O,O3,O3_K8_sq,20,31,1,0,28,134,0,2,2,0.82210135,2.7117174,1.4752461,0.9361588
O3_K8_sq_r20_c32.tif,O,O3,O3_K8_sq,20,32,1,1,32,124,0,1,1,0.8477921,8.389377,1.7348701,0.89363575
O3_K8_sq_r20_c33.tif,O,O3,O3_K8_sq,20,33,1,1,28,141,1,1,1,0.78408515,7.7589602,1.4070266,0.9393372
O3_K8_sq_r20_c34.tif,O,O3,O3_K8_sq,20,34,2,0,23,102,1,2,2,1.7525418,3.4684758,1.5559001,0.9125262
O3_K8_sq_r20_c35.tif,O,O3,O3_K8_sq,20,35,0,0,16,131,1,2,2,0.30346024,3.0029087,0.94580424,1.0135628
O3_K8_sq_r20_c36.tif,O,O3,O3_K8_sq,20,36,1,0,20,128,0,2,2,0.89832276,2.963135,1.159526,0.9773213
O3_K8_sq_r20_c37.tif,O,O3,O3_K8_sq,20,37,1,0,27,109,1,2,2,0.9758758,3.2189453,1.6897461,0.9047123
O3_K8_sq_r20_c38.tif,O,O3,O3_K8_sq,20,38,1,2,50,110,1,1,1,0.82210135,13.558588,2.6140327,0.7691119
O3_K8_sq_r20_c44.tif,O,O3,O3_K8_sq,20,44,0,0,21,117,1,2,2,0.32296842,3.195953,1.311638,0.96387565
O3_K8_sq_r20_c45.tif,O,O3,O3_K8_sq,20,45,1,0,5,104,0,2,2,1.2111316,3.9949412,0.4194191,1.0715426
O3_K8_sq_r20_c46.tif,O,O3,O3_K8_sq,20,46,1,0,11,121,1,2,2,1.0047907,3.3143213,0.727558,1.0336028
O3_K8_sq_r20_c47.tif,O,O3,O3_K8_sq,20,47,1,0,11,113,0,2,2,1.0680845,3.5230975,0.77338845,1.0263685
O3_K8_sq_r20_c48.tif,O,O3,O3_K8_sq,20,48,1,0,1,46,1,1,1,2.7129345,8.948668,0.25622696,1.0680562
O3_K8_sq_r19_c20.tif,O,O3,O3_K8_sq,19,20,0,0,4,64,0,1,1,0.64593685,6.391906,0.5490578,1.0582124
O3_K8_sq_r19_c21.tif,O,O3,O3_K8_sq,19,21,3,0,9,78,0,0,0,3.4403155,4.8634067,0.8819406,0.9799254
O3_K8_sq_r19_c22.tif,O,O3,O3_K8_sq,19,22,1,0,16,97,0,2,2,1.1693684,3.8571844,1.2148691,0.96528995
O3_K8_sq_r19_c23.tif,O,O3,O3_K8_sq,19,23,2,0,14,129,1,0,0,1.5379449,3.0437646,0.84246963,1.0117276
O3_K8_sq_r19_c24.tif,O,O3,O3_K8_sq,19,24,2,0,15,123,0,2,2,1.5920979,3.1509392,0.9322812,0.9988259
O3_K8_sq_r19_c25.tif,O,O3,O3_K8_sq,19,25,0,0,8,139,1,1,1,0.30346024,3.0029087,0.48723248,1.0752244
O3_K8_sq_r19_c26.tif,O,O3,O3_K8_sq,19,26,1,0,23,138,1,2,2,0.82711416,2.7282524,1.2238482,0.969878
O3_K8_sq_r19_c27.tif,O,O3,O3_K8_sq,19,27,0,0,22,144,1,2,2,0.26914033,2.663294,1.1438704,0.9878016
O3_K8_sq_r19_c28.tif,O,O3,O3_K8_sq,19,28,0,0,18,149,1,2,2,0.2675478,2.6475348,0.9349504,1.0159343
O3_K8_sq_r19_c29.tif,O,O3,O3_K8_sq,19,29,1,0,16,147,1,2,2,0.817149,2.6953819,0.8489448,1.020458
O3_K8_sq_r19_c30.tif,O,O3,O3_K8_sq,19,30,0,0,21,109,1,2,2,0.34254226,3.389647,1.3911312,0.95268947
O3_K8_sq_r19_c31.tif,O,O3,O3_K8_sq,19,31,0,0,27,143,0,2,2,0.26288125,2.601357,1.3655506,0.9581525
O3_K8_sq_r19_c32.tif,O,O3,O3_K8_sq,19,32,1,0,35,131,0,2,2,0.8026434,2.6475348,1.7940941,0.89361453
O3_K8_sq_r19_c33.tif,O,O3,O3_K8_sq,19,33,1,3,36,88,1,1,1,1.0434364,24.092567,2.3980215,0.78182775
O3_K8_sq_r19_c34.tif,O,O3,O3_K8_sq,19,34,0,2,32,104,1,1,1,0.32296842,15.979765,1.9827086,0.85723406
O3_K8_sq_r19_c35.tif,O,O3,O3_K8_sq,19,35,0,0,26,108,1,2,2,0.3324675,3.2899516,1.6642193,0.9162247
O3_K8_sq_r19_c36.tif,O,O3,O3_K8_sq,19,36,0,1,38,84,0,1,1,0.36172464,10.738401,2.6305969,0.77635056
O3_K8_sq_r19_c37.tif,O,O3,O3_K8_sq,19,37,1,0,25,88,2,2,2,1.1693684,3.8571844,1.8775252,0.8761863
O3_K8_sq_r19_c38.tif,O,O3,O3_K8_sq,19,38,0,2,36,106,1,1,1,0.30969572,15.323061,2.1352246,0.8377375
O3_K8_sq_r19_c45.tif,O,O3,O3_K8_sq,19,45,1,0,8,110,0,2,2,1.1210474,3.6977966,0.5999805,1.0487889
O3_K8_sq_r19_c46.tif,O,O3,O3_K8_sq,19,46,0,0,26,143,1,2,2,0.26441857,2.6165695,1.3235896,0.9637557
O3_K8_sq_r19_c47.tif,O,O3,O3_K8_sq,19,47,0,0,21,125,0,2,2,0.30551067,3.0231986,1.2407386,0.9738525
O3_K8_sq_r19_c48.tif,O,O3,O3_K8_sq,19,48,0,0,1,58,0,1,1,0.74123895,7.3349733,0.2100221,1.10138
O3_K8_sq_r18_c24.tif,O,O3,O3_K8_sq,18,24,0,0,2,66,0,1,1,0.64593685,6.391906,0.3050321,1.0910252
O3_K8_sq_r18_c25.tif,O,O3,O3_K8_sq,18,25,2,0,9,101,0,0,0,1.9831394,3.9248543,0.71174157,1.0225213
O3_K8_sq_r18_c26.tif,O,O3,O3_K8_sq,18,26,0,0,6,129,0,1,1,0.33004072,3.265937,0.40522513,1.0855763
O3_K8_sq_r18_c27.tif,O,O3,O3_K8_sq,18,27,0,0,25,120,1,2,2,0.30758896,3.0437646,1.4815845,0.94141454
O3_K8_sq_r18_c28.tif,O,O3,O3_K8_sq,18,28,1,0,32,130,1,2,2,0.82210135,2.7117174,1.6822983,0.9083177
O3_K8_sq_r18_c29.tif,O,O3,O3_K8_sq,18,29,0,0,37,138,1,2,2,0.25545523,2.5278723,1.8095125,0.89864403
O3_K8_sq_r18_c30.tif,O,O3,O3_K8_sq,18,30,1,0,40,145,1,2,2,0.7215252,2.3799648,1.8399277,0.8888251
O3_K8_sq_r18_c31.tif,O,O3,O3_K8_sq,18,31,1,0,23,106,1,2,2,1.0276268,3.389647,1.5205387,0.9265884
O3_K8_sq_r18_c32.tif,O,O3,O3_K8_sq,18,32,0,1,30,140,1,1,1,0.26136172,7.7589602,1.5057654,0.9326988
O3_K8_sq_r18_c33.tif,O,O3,O3_K8_sq,18,33,0,1,38,133,0,1,1,0.25985965,7.714369,1.8897965,0.8811365
O3_K8_sq_r18_c34.tif,O,O3,O3_K8_sq,18,34,2,0,36,118,1,2,2,1.4308727,2.831857,1.9730557,0.8613357
O3_K8_sq_r18_c35.tif,O,O3,O3_K8_sq,18,35,0,1,31,133,1,1,1,0.27075198,8.037726,1.6110078,0.9180704
O3_K8_sq_r18_c36.tif,O,O3,O3_K8_sq,18,36,1,2,29,91,1,1,1,1.0851738,17.897335,2.0156522,0.8406636
O3_K8_sq_r18_c37.tif,O,O3,O3_K8_sq,18,37,1,0,64,94,0,2,2,0.8425263,2.7790895,3.4216642,0.6740888
O3_K8_sq_r18_c45.tif,O,O3,O3_K8_sq,18,45,3,0,11,109,0,0,0,2.5320723,3.5794673,0.78576267,1.0060401
O3_K8_sq_r18_c46.tif,O,O3,O3_K8_sq,18,46,3,0,19,144,0,0,0,1.8839824,2.663294,0.9913543,0.9878016
O3_K8_sq_r18_c47.tif,O,O3,O3_K8_sq,18,47,0,0,17,140,0,2,2,0.28437468,2.8140464,0.940036,1.0148232
O3_K8_sq_r18_c48.tif,O,O3,O3_K8_sq,18,48,2,0,2,73,1,0,0,2.8617454,5.663714,0.2702816,1.0684924
O3_K8_sq_r17_c27.tif,O,O3,O3_K8_sq,17,27,2,0,11,50,1,0,0,3.4781215,6.8835907,1.511082,0.8922554
O3_K8_sq_r17_c28.tif,O,O3,O3_K8_sq,17,28,0,0,16,100,1,2,2,0.38318285,3.7918084,1.1942782,0.978127
O3_K8_sq_r17_c29.tif,O,O3,O3_K8_sq,17,29,1,0,13,105,1,2,2,1.1210474,3.6977966,0.9529102,1.0013324
O3_K8_sq_r17_c30.tif,O,O3,O3_K8_sq,17,30,0,0,33,100,2,2,2,0.3349302,3.3143213,2.1194081,0.85495543
O3_K8_sq_r17_c31.tif,O,O3,O3_K8_sq,17,31,0,0,24,135,1,2,2,0.2808421,2.7790895,1.2997019,0.9665506
O3_K8_sq_r17_c32.tif,O,O3,O3_K8_sq,17,32,2,0,27,118,2,2,2,1.5173012,3.0029087,1.5763403,0.9133627
O3_K8_sq_r17_c33.tif,O,O3,O3_K8_sq,17,33,0,0,37,133,1,2,2,0.26288125,2.601357,1.8621145,0.8913823
O3_K8_sq_r17_c34.tif,O,O3,O3_K8_sq,17,34,1,0,16,90,0,2,2,1.2444655,4.104893,1.2928883,0.95352757
O3_K8_sq_r17_c35.tif,O,O3,O3_K8_sq,17,35,1,0,17,104,1,2,2,1.0939252,3.6083338,1.2053688,0.9678449
O3_K8_sq_r17_c36.tif,O,O3,O3_K8_sq,17,36,3,0,23,130,1,0,0,2.0032218,2.831857,1.2703235,0.9485596
O3_K8_sq_r17_c44.tif,O,O3,O3_K8_sq,17,44,0,1,44,135,0,1,1,0.24843724,7.375276,2.0882967,0.85502553
O3_K8_sq_r17_c45.tif,O,O3,O3_K8_sq,17,45,0,0,9,91,0,1,1,0.44329,4.386602,0.79547584,1.030225
O3_K8_sq_r16_c29.tif,O,O3,O3_K8_sq,16,29,0,0,8,76,0,1,1,0.5257625,5.202714,0.8441586,1.0215842
O3_K8_sq_r16_c30.tif,O,O3,O3_K8_sq,16,30,2,0,31,87,0,2,2,1.8530974,3.6674867,2.205232,0.82368165
O3_K8_sq_r16_c31.tif,O,O3,O3_K8_sq,16,31,0,0,33,106,1,2,2,0.32067785,3.1732864,2.0292206,0.8674445
O3_K8_sq_r16_c32.tif,O,O3,O3_K8_sq,16,32,0,0,15,166,1,2,2,0.24707966,2.444991,0.7234094,1.044899
O3_K8_sq_r16_c33.tif,O,O3,O3_K8_sq,16,33,1,1,19,86,2,1,1,1.2444655,12.314681,1.5279589,0.9113827
O3_K8_sq_r16_c34.tif,O,O3,O3_K8_sq,16,34,3,0,14,83,1,0,0,3.10303,4.386602,1.2141474,0.94015074
O3_K8_sq_r16_c35.tif,O,O3,O3_K8_sq,16,35,2,0,19,98,2,2,2,1.8684123,3.6977966,1.3764259,0.9348933
O3_K8_sq_r16_c36.tif,O,O3,O3_K8_sq,16,36,2,0,17,132,0,2,2,1.4776334,2.9244013,0.97690016,0.9945706
O3_K8_sq_r16_c37.tif,O,O3,O3_K8_sq,16,37,0,0,24,146,0,2,2,0.26288125,2.601357,1.2165815,0.97818357
O3_K8_sq_r16_c40.tif,O,O3,O3_K8_sq,16,40,0,0,22,134,1,2,2,0.28617454,2.831857,1.2162672,0.9776342
O3_K8_sq_r16_c41.tif,O,O3,O3_K8_sq,16,41,1,0,36,94,1,2,2,1.0199002,3.364161,2.3439307,0.8160022
O3_K8_sq_r16_c42.tif,O,O3,O3_K8_sq,16,42,2,2,46,100,0,1,1,1.4873545,14.7182045,2.6128407,0.7593354
O3_K8_sq_r16_c43.tif,O,O3,O3_K8_sq,16,43,0,1,43,98,0,1,1,0.31399706,9.321529,2.580063,0.7855701
O3_K8_sq_r16_c44.tif,O,O3,O3_K8_sq,16,44,0,0,28,102,1,2,2,0.34254226,3.389647,1.8440577,0.89178693
O3_K8_sq_r16_c45.tif,O,O3,O3_K8_sq,16,45,1,1,14,95,0,1,1,1.2004136,11.878762,1.095956,0.9705907
O3_K8_sq_r15_c31.tif,O,O3,O3_K8_sq,15,31,3,0,12,81,0,0,0,3.2296844,4.5656466,1.0894003,0.9550865
O3_K8_sq_r15_c32.tif,O,O3,O3_K8_sq,15,32,4,0,23,104,0,0,0,3.059701,3.364161,1.5091062,0.9023517
O3_K8_sq_r15_c33.tif,O,O3,O3_K8_sq,15,33,1,0,11,94,1,2,2,1.2559882,4.142902,0.90944755,1.0048916
O3_K8_sq_r15_c34.tif,O,O3,O3_K8_sq,15,34,1,0,15,96,0,2,2,1.1898836,3.9248543,1.1612625,0.9721508
O3_K8_sq_r15_c35.tif,O,O3,O3_K8_sq,15,35,0,0,20,108,1,2,2,0.34781215,3.4417953,1.3468341,0.95851207
O3_K8_sq_r15_c36.tif,O,O3,O3_K8_sq,15,36,5,0,18,132,1,0,0,3.1679704,2.8498943,1.0064117,0.9692312
O3_K8_sq_r15_c37.tif,O,O3,O3_K8_sq,15,37,3,1,31,166,0,1,1,1.5591578,6.612316,1.3253118,0.9419533
O3_K8_sq_r15_c38.tif,O,O3,O3_K8_sq,15,38,0,0,38,126,1,2,2,0.27238297,2.6953819,1.9808711,0.8751724
O3_K8_sq_r15_c39.tif,O,O3,O3_K8_sq,15,39,3,0,22,121,0,0,0,2.1385746,3.0231986,1.2984474,0.94281334
O3_K8_sq_r15_c40.tif,O,O3,O3_K8_sq,15,40,0,0,24,139,0,2,2,0.27403378,2.7117174,1.2681941,0.97096026
O3_K8_sq_r15_c41.tif,O,O3,O3_K8_sq,15,41,0,0,38,143,1,2,2,0.24707966,2.444991,1.7968557,0.9005586
O3_K8_sq_r15_c42.tif,O,O3,O3_K8_sq,15,42,0,1,36,143,0,1,1,0.24843724,7.375276,1.7128725,0.9055068
O3_K8_sq_r15_c43.tif,O,O3,O3_K8_sq,15,43,2,0,27,146,0,2,2,1.2772762,2.5278723,1.3269757,0.9505513
O3_K8_sq_r15_c44.tif,O,O3,O3_K8_sq,15,44,6,0,12,85,0,0,0,5.5981193,4.2612705,1.0167737,0.93516445
O3_K8_sq_r14_c33.tif,O,O3,O3_K8_sq,14,33,1,0,8,62,0,1,1,1.8581744,6.129225,0.99448824,0.9832599
O3_K8_sq_r14_c34.tif,O,O3,O3_K8_sq,14,34,1,0,7,101,0,2,2,1.2220427,4.0309315,0.5770877,1.0501571
O3_K8_sq_r14_c35.tif,O,O3,O3_K8_sq,14,35,1,0,6,93,1,2,2,1.32987,4.386602,0.54427296,1.0527437
O3_K8_sq_r14_c36.tif,O,O3,O3_K8_sq,14,36,3,0,13,145,0,0,0,1.9417733,2.74499,0.70737505,1.025148
O3_K8_sq_r14_c37.tif,O,O3,O3_K8_sq,14,37,1,0,11,146,0,2,2,0.8477921,2.7964587,0.61387706,1.0515473
O3_K8_sq_r14_c38.tif,O,O3,O3_K8_sq,14,38,3,0,14,100,1,0,0,2.65974,3.7599447,1.0406977,0.9699074
O3_K8_sq_r14_c39.tif,O,O3,O3_K8_sq,14,39,4,0,13,106,1,0,0,3.2555215,3.5794673,0.9224171,0.97847736
O3_K8_sq_r14_c40.tif,O,O3,O3_K8_sq,14,40,1,0,13,83,1,2,2,1.370169,4.5195293,1.1646681,0.96864015
O3_K8_sq_r14_c41.tif,O,O3,O3_K8_sq,14,41,2,0,25,119,1,2,2,1.5275532,3.0231986,1.4715737,0.9272938
O3_K8_sq_r14_c42.tif,O,O3,O3_K8_sq,14,42,1,0,21,117,1,2,2,0.9620335,3.1732864,1.3023356,0.95703965
O3_K8_sq_r14_c43.tif,O,O3,O3_K8_sq,14,43,1,0,8,133,0,2,2,0.9419912,3.1071763,0.5041503,1.0647066
O3_K8_sq_r13_c36.tif,O,O3,O3_K8_sq,13,36,3,0,2,59,0,0,0,4.795592,6.779294,0.3235189,1.0353428
O3_K8_sq_r13_c37.tif,O,O3,O3_K8_sq,13,37,2,0,4,128,0,0,0,1.6623374,3.2899516,0.28260326,1.0851141
O3_K8_sq_r13_c38.tif,O,O3,O3_K8_sq,13,38,1,0,4,99,1,1,1,1.2796862,4.22107,0.36258534,1.0780239
O3_K8_sq_r13_c39.tif,O,O3,O3_K8_sq,13,39,0,0,10,114,1,1,1,0.35885382,3.551059,0.71174157,1.0436289
O3_K8_sq_r13_c40.tif,O,O3,O3_K8_sq,13,40,3,0,3,72,0,0,0,3.956363,5.5929174,0.37366432,1.0407807
O3_K8_sq_r13_c41.tif,O,O3,O3_K8_sq,13,41,2,0,11,104,0,0,0,1.8998142,3.7599447,0.825381,1.0085107
O3_K8_sq_r13_c42.tif,O,O3,O3_K8_sq,13,42,3,0,3,77,0,0,0,3.723636,5.263922,0.35168406,1.0471139
Y1_K8_sq_r10_c15.tif,Y,Y1,Y1_K8_sq,10,15,3,0,2,130,1,0,0,2.3102849,3.265937,0.1558558,1.0939592
Y1_K8_sq_r10_c16.tif,Y,Y1,Y1_K8_sq,10,16,1,0,13,169,0,2,2,0.7332256,2.4185588,0.6232548,1.0522263
Y1_K8_sq_r10_c17.tif,Y,Y1,Y1_K8_sq,10,17,2,0,29,158,0,2,2,1.1836538,2.3425832,1.3191441,0.9530311
Y1_K8_sq_r10_c18.tif,Y,Y1,Y1_K8_sq,10,18,0,0,28,153,0,2,2,0.24707966,2.444991,1.3301399,0.9633153
Y1_K8_sq_r10_c19.tif,Y,Y1,Y1_K8_sq,10,19,1,0,8,151,0,2,2,0.8373255,2.7619345,0.44813356,1.0740112
Y1_K8_sq_r10_c20.tif,Y,Y1,Y1_K8_sq,10,20,0,2,23,114,0,1,1,0.32067785,15.866433,1.4234831,0.93260455
Y1_K8_sq_r10_c26.tif,Y,Y1,Y1_K8_sq,10,26,1,2,54,81,0,1,1,0.96890527,15.979765,3.3248498,0.6685605
Y1_K8_sq_r10_c36.tif,Y,Y1,Y1_K8_sq,10,36,2,1,17,152,1,1,1,1.2992982,7.714369,0.8589984,1.0065417
Y1_K8_sq_r10_c37.tif,Y,Y1,Y1_K8_sq,10,37,3,0,12,139,1,0,0,2.0289042,2.8681629,0.6843669,1.0269772
Y1_K8_sq_r10_c38.tif,Y,Y1,Y1_K8_sq,10,38,2,0,4,98,0,0,0,2.1328104,4.22107,0.36258534,1.0671895
Y1_K8_sq_r11_c15.tif,Y,Y1,Y1_K8_sq,11,15,1,0,9,166,0,2,2,0.7620603,2.5136707,0.45583448,1.0742501
Y1_K8_sq_r11_c16.tif,Y,Y1,Y1_K8_sq,11,16,2,0,21,181,0,2,2,1.0974654,2.1720068,0.89140445,1.0118604
Y1_K8_sq_r11_c17.tif,Y,Y1,Y1_K8_sq,11,17,1,0,35,149,0,2,2,0.7253836,2.392692,1.6214006,0.9181439
Y1_K8_sq_r11_c18.tif,Y,Y1,Y1_K8_sq,11,18,1,1,32,140,0,1,1,0.77072006,7.6267056,1.5771546,0.91680044
Y1_K8_sq_r11_c19.tif,Y,Y1,Y1_K8_sq,11,19,1,1,12,145,0,1,1,0.8425263,8.337269,0.66311324,1.0378827
Y1_K8_sq_r11_c20.tif,Y,Y1,Y1_K8_sq,11,20,3,0,16,149,0,0,0,1.861818,2.631961,0.8289696,1.0099583
Y1_K8_sq_r11_c35.tif,Y,Y1,Y1_K8_sq,11,35,0,2,42,120,2,1,1,0.27238297,13.47691,2.1866758,0.8336623
