patch_df_cortex_cell
patch name;p value;Split;rIdx;cIdx;x_min;x_max;y_min;y_max;BC;CD11b+;DC (CD11c+);DN3;Endo;Fb (PDPN+, ERTR7+);Fb (PDPN+, ERTR7-);Fb (PDPN-, ERTR7+);ICOS+;ISP8;MP;Postsel DP (CD69+);Postsel DP (CD69-);Presel DP;SP4 (CD69+);SP4 (CD69-);SP4 (Helios+);SP8 (CD69+);SP8 (CD69-);T-reg;TEC (PDPN+);cDC1 (XCR1+);cDC2 (SIRPa+);cTEC hi (Ly51+);cTEC hi (Ly51-);cTEC lo (Ly51+);cTEC lo (Ly51-);gd-TC (PD1+);gd-TC (PD1-);mTEC (Aire+);mTEC (CD49f+);mTEC (K10+);mTEC (Ly6g+);mTEC (PIGR+);mTEC hi (K14+, CD86+);mTEC hi (K14+, CD86-);mTEC hi (K8+, CD86+);mTEC hi (K8+, CD86-);mTEC lo (K14+);mTEC lo (K8+);pDCs (PDCA1+);n_cells_total;age;white_pixel_count;base
O4_K8_sq_r14_c39.tif;0.72;O4;14;39;16254;16454;38301;38501;0;0;1;1;2;0;0;3;0;4;0;0;41;311;0;0;0;0;0;0;0;0;1;4;3;3;44;0;1;0;0;0;0;0;0;0;0;0;0;0;0;419;O;7720;O4_K8_sq
O4_K8_sq_r14_c40.tif;0.9;O4;14;40;16454;16654;38301;38501;1;0;1;6;1;3;3;1;0;1;3;0;13;227;0;0;0;0;0;0;0;0;0;6;4;9;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;318;O;9409;O4_K8_sq
O4_K8_sq_r13_c21.tif;0.73;O4;13;21;12654;12854;38501;38701;9;0;0;1;16;3;0;13;1;0;1;0;3;159;1;2;0;0;0;0;3;0;1;0;1;0;21;0;0;0;0;0;0;0;0;4;0;0;23;0;0;262;O;6793;O4_K8_sq
O4_K8_sq_r13_c22.tif;0.3199999999999999;O4;13;22;12854;13054;38501;38701;0;0;0;6;5;2;1;14;0;0;0;0;1;210;0;0;0;0;0;0;3;0;0;3;9;1;25;0;0;0;0;0;0;0;0;3;0;0;14;0;0;297;O;6012;O4_K8_sq
O4_K8_sq_r13_c23.tif;0.54;O4;13;23;13054;13254;38501;38701;0;0;0;0;7;0;0;14;0;0;0;0;3;146;0;0;0;0;0;1;1;0;0;0;2;1;47;0;0;0;0;0;0;0;0;0;0;0;8;0;0;230;O;8934;O4_K8_sq
O4_K8_sq_r13_c24.tif;0.85;O4;13;24;13254;13454;38501;38701;0;0;1;7;14;2;3;16;0;5;0;0;10;184;0;0;0;0;0;0;3;0;0;8;1;13;10;0;0;0;0;0;0;0;0;1;0;0;22;0;0;300;O;6761;O4_K8_sq
O4_K8_sq_r13_c25.tif;0.2299999999999999;O4;13;25;13454;13654;38501;38701;0;0;2;2;3;2;0;4;0;0;0;0;32;294;0;0;0;0;0;0;1;1;0;17;6;3;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;395;O;5811;O4_K8_sq
O4_K8_sq_r13_c26.tif;0.18;O4;13;26;13654;13854;38501;38701;0;0;2;6;1;0;5;6;0;1;0;0;34;246;0;0;0;0;0;0;8;0;1;4;3;6;23;2;0;0;0;0;0;0;0;1;0;0;18;0;0;367;O;5527;O4_K8_sq
O4_K8_sq_r13_c27.tif;0.63;O4;13;27;13854;14054;38501;38701;0;0;0;6;4;5;4;1;0;5;2;0;42;281;0;0;0;0;0;0;3;0;0;1;1;9;39;0;0;0;0;0;1;0;0;0;0;0;8;0;0;412;O;9753;O4_K8_sq
O4_K8_sq_r13_c28.tif;0.72;O4;13;28;14054;14254;38501;38701;0;0;1;3;8;8;14;9;1;3;5;0;34;152;0;0;0;0;0;1;2;0;1;7;4;18;20;1;0;0;0;0;0;0;0;0;0;0;1;0;0;293;O;8478;O4_K8_sq
O4_K8_sq_r13_c29.tif;0.72;O4;13;29;14254;14454;38501;38701;0;0;0;3;0;1;2;0;1;4;1;1;45;289;0;0;0;0;0;0;5;0;0;11;5;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;O;10251;O4_K8_sq
O4_K8_sq_r13_c33.tif;0.47;O4;13;33;15054;15254;38501;38701;0;0;0;3;2;1;0;7;0;3;1;0;64;257;0;0;0;0;0;2;1;0;0;5;10;4;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;O;8721;O4_K8_sq
O4_K8_sq_r13_c34.tif;0.5;O4;13;34;15254;15454;38501;38701;0;1;0;1;2;2;1;0;1;2;0;0;48;301;0;0;0;0;0;1;3;0;0;1;5;9;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;O;8987;O4_K8_sq
O4_K8_sq_r13_c35.tif;0.98;O4;13;35;15454;15654;38501;38701;0;0;0;3;10;2;6;5;2;6;3;2;28;247;0;0;0;0;0;2;9;0;0;8;6;11;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;O;9082;O4_K8_sq
O4_K8_sq_r13_c36.tif;0.15;O4;13;36;15654;15854;38501;38701;0;1;0;0;0;0;0;0;0;2;0;1;38;336;0;0;0;0;0;0;0;0;0;0;0;2;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;O;8495;O4_K8_sq
O4_K8_sq_r13_c37.tif;0.79;O4;13;37;15854;16054;38501;38701;1;1;1;4;3;0;0;4;0;0;0;0;29;274;0;0;0;0;0;0;0;1;1;1;2;12;40;2;0;0;0;0;0;0;0;0;0;0;1;0;0;377;O;7843;O4_K8_sq
O4_K8_sq_r13_c38.tif;0.73;O4;13;38;16054;16254;38501;38701;1;0;0;0;3;0;2;0;0;2;0;0;47;263;0;0;0;0;0;0;2;0;1;1;7;4;39;1;1;0;0;0;0;0;0;0;0;0;0;0;0;374;O;9450;O4_K8_sq
O4_K8_sq_r13_c39.tif;0.3299999999999999;O4;13;39;16254;16454;38501;38701;1;0;2;5;0;0;0;0;0;1;0;0;25;255;0;0;0;0;0;0;0;0;0;7;0;19;31;1;2;0;0;0;0;0;0;0;0;0;0;0;0;349;O;11400;O4_K8_sq
O4_K8_sq_r12_c20.tif;0.93;O4;12;20;12454;12654;38701;38901;4;0;0;4;7;1;6;6;0;1;1;0;1;214;0;0;0;0;0;0;0;0;0;5;7;2;20;0;0;0;0;0;0;0;0;1;0;0;11;0;0;291;O;7405;O4_K8_sq
O4_K8_sq_r12_c21.tif;0.84;O4;12;21;12654;12854;38701;38901;0;1;0;0;6;1;0;13;0;1;0;0;3;219;0;0;0;0;0;0;0;0;0;4;4;0;34;0;0;0;0;0;0;0;0;2;0;0;17;0;0;305;O;9593;O4_K8_sq
O4_K8_sq_r12_c22.tif;0.4399999999999999;O4;12;22;12854;13054;38701;38901;0;0;0;6;4;0;1;12;0;0;0;0;1;195;0;0;0;0;0;0;0;0;0;4;7;5;36;0;0;0;0;0;0;0;0;1;0;0;5;0;0;277;O;8553;O4_K8_sq
O4_K8_sq_r12_c23.tif;0.5900000000000001;O4;12;23;13054;13254;38701;38901;0;0;0;5;4;0;0;1;0;0;0;0;5;217;0;0;0;0;0;0;0;0;0;0;1;9;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;O;7955;O4_K8_sq
O4_K8_sq_r12_c24.tif;0.86;O4;12;24;13254;13454;38701;38901;0;0;0;1;3;2;7;1;0;0;0;0;18;232;0;0;0;0;0;0;0;0;0;14;2;8;22;0;0;0;0;0;0;0;0;0;0;0;2;0;0;312;O;7271;O4_K8_sq
O4_K8_sq_r12_c25.tif;0.12;O4;12;25;13454;13654;38701;38901;0;0;0;5;0;0;0;0;0;4;1;0;20;315;0;0;0;0;0;0;0;0;1;12;14;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;O;5830;O4_K8_sq
O4_K8_sq_r12_c26.tif;0.78;O4;12;26;13654;13854;38701;38901;0;0;0;7;4;5;9;3;0;3;2;0;24;235;0;0;0;0;0;0;2;1;2;5;5;7;31;0;0;0;0;0;0;0;0;0;0;0;6;0;0;351;O;7600;O4_K8_sq
O4_K8_sq_r12_c27.tif;0.5;O4;12;27;13854;14054;38701;38901;0;0;1;6;11;4;5;19;0;1;1;2;37;179;0;0;0;0;0;4;2;0;0;15;1;16;16;1;0;0;0;0;0;0;0;0;0;0;7;0;1;329;O;9087;O4_K8_sq
O4_K8_sq_r12_c29.tif;0.5800000000000001;O4;12;29;14254;14454;38701;38901;3;1;0;2;6;8;12;6;0;1;6;1;47;171;0;0;0;0;0;0;2;1;1;6;3;14;21;1;2;0;0;0;0;0;0;0;0;0;1;0;1;317;O;6083;O4_K8_sq
O4_K8_sq_r12_c30.tif;0.35;O4;12;30;14454;14654;38701;38901;1;1;0;2;0;0;0;0;0;1;1;2;74;322;0;0;0;0;0;0;0;0;0;3;15;4;32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;459;O;5815;O4_K8_sq
O4_K8_sq_r12_c31.tif;0.0699999999999999;O4;12;31;14654;14854;38701;38901;0;1;0;0;0;0;0;0;0;1;1;4;110;282;0;0;0;0;0;1;0;0;0;0;3;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;O;6074;O4_K8_sq
O4_K8_sq_r12_c32.tif;0.0999999999999999;O4;12;32;14854;15054;38701;38901;0;0;0;0;5;3;0;3;0;0;1;3;105;269;0;0;0;0;0;2;1;2;1;6;3;9;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;O;7633;O4_K8_sq
O4_K8_sq_r12_c33.tif;0.16;O4;12;33;15054;15254;38701;38901;0;0;0;3;1;2;0;3;0;3;1;1;92;251;0;0;0;0;0;0;0;1;1;3;7;11;39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;420;O;8968;O4_K8_sq
O4_K8_sq_r12_c34.tif;0.8200000000000001;O4;12;34;15254;15454;38701;38901;2;0;0;7;10;5;0;14;1;2;2;0;29;213;0;0;0;0;0;1;0;0;2;19;4;21;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;346;O;7608;O4_K8_sq
O4_K8_sq_r12_c35.tif;0.52;O4;12;35;15454;15654;38701;38901;2;0;0;2;4;2;2;4;0;2;0;2;49;260;0;0;0;0;0;1;2;0;3;5;12;8;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;396;O;10374;O4_K8_sq
O4_K8_sq_r12_c36.tif;0.53;O4;12;36;15654;15854;38701;38901;4;0;1;2;4;3;0;2;3;1;0;2;36;279;0;0;0;0;0;1;0;1;0;0;8;4;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;O;10560;O4_K8_sq
O4_K8_sq_r12_c37.tif;0.8200000000000001;O4;12;37;15854;16054;38701;38901;0;1;0;4;2;1;1;1;0;2;1;1;44;264;0;0;0;0;0;2;1;1;2;7;3;16;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;O;9630;O4_K8_sq
O4_K8_sq_r12_c38.tif;0.8200000000000001;O4;12;38;16054;16254;38701;38901;0;0;1;5;5;5;1;1;0;1;3;0;32;228;0;0;0;0;0;0;4;0;1;2;2;10;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;O;9412;O4_K8_sq
O4_K8_sq_r11_c19.tif;0.49;O4;11;19;12254;12454;38901;39101;32;0;1;1;15;0;2;13;0;2;0;0;5;180;0;0;0;0;0;1;0;0;0;0;10;0;28;0;0;0;0;0;0;0;0;2;0;0;2;0;0;294;O;9101;O4_K8_sq
O4_K8_sq_r11_c20.tif;0.43;O4;11;20;12454;12654;38901;39101;0;0;0;4;3;0;2;4;0;0;0;0;5;244;0;0;0;0;0;1;0;0;0;3;6;3;31;0;0;0;0;0;0;0;0;1;0;0;14;0;0;321;O;10921;O4_K8_sq
O4_K8_sq_r11_c21.tif;0.43;O4;11;21;12654;12854;38901;39101;0;0;1;4;1;1;5;3;0;1;0;0;4;265;0;0;0;0;0;0;0;0;0;7;3;2;39;0;0;0;0;0;0;0;0;0;0;0;4;0;0;340;O;7366;O4_K8_sq
O4_K8_sq_r11_c22.tif;0.98;O4;11;22;12854;13054;38901;39101;0;0;0;7;5;0;0;2;0;0;1;0;12;281;0;0;0;0;0;0;0;0;0;2;1;2;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;O;11006;O4_K8_sq
O4_K8_sq_r11_c23.tif;0.42;O4;11;23;13054;13254;38901;39101;0;0;2;4;7;2;0;8;0;3;1;0;7;200;0;0;0;0;0;1;0;0;2;2;5;2;52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;299;O;9043;O4_K8_sq
O4_K8_sq_r11_c24.tif;0.6699999999999999;O4;11;24;13254;13454;38901;39101;1;1;0;6;7;5;9;10;0;1;1;0;17;195;0;0;0;0;0;0;2;0;1;10;3;8;31;0;0;0;0;0;0;0;0;1;0;0;8;0;0;317;O;9228;O4_K8_sq
O4_K8_sq_r11_c25.tif;0.73;O4;11;25;13454;13654;38901;39101;0;0;0;5;4;3;2;4;0;4;3;0;25;274;0;0;0;0;0;0;0;0;0;7;4;12;31;0;0;0;0;0;0;0;0;1;0;0;3;0;0;382;O;8669;O4_K8_sq
O4_K8_sq_r11_c26.tif;0.9;O4;11;26;13654;13854;38901;39101;0;0;0;7;1;5;3;1;0;3;1;0;43;283;0;0;0;0;0;0;5;0;0;10;4;13;29;1;0;0;0;0;0;0;0;2;0;0;0;0;0;411;O;9014;O4_K8_sq
O4_K8_sq_r11_c27.tif;0.5800000000000001;O4;11;27;13854;14054;38901;39101;11;0;1;2;9;1;10;4;4;0;0;2;36;233;0;0;0;0;0;4;1;1;4;14;7;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;O;5590;O4_K8_sq
O4_K8_sq_r11_c28.tif;0.64;O4;11;28;14054;14254;38901;39101;1;2;1;9;6;0;11;6;1;3;2;3;39;199;0;0;0;0;0;1;2;2;1;14;4;9;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;332;O;6684;O4_K8_sq
O4_K8_sq_r11_c29.tif;0.6;O4;11;29;14254;14454;38901;39101;0;0;0;3;5;2;4;7;0;0;2;0;71;251;0;0;0;0;0;2;3;1;1;1;6;4;43;0;0;0;0;0;0;0;0;0;0;0;3;0;0;409;O;8340;O4_K8_sq
O4_K8_sq_r11_c30.tif;0.36;O4;11;30;14454;14654;38901;39101;3;1;0;2;5;3;2;3;1;0;2;0;64;274;0;0;0;0;0;1;2;0;0;2;13;1;38;0;0;0;0;0;0;0;0;0;0;0;4;0;0;421;O;6656;O4_K8_sq
O4_K8_sq_r11_c31.tif;0.3;O4;11;31;14654;14854;38901;39101;0;1;0;2;4;0;4;0;1;1;1;3;74;292;0;0;0;0;0;3;2;0;0;2;8;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;O;9035;O4_K8_sq
O4_K8_sq_r11_c32.tif;0.81;O4;11;32;14854;15054;38901;39101;1;0;0;4;3;0;1;6;0;0;0;5;93;231;0;0;0;0;0;3;2;0;0;23;2;13;26;0;0;0;0;0;0;0;0;0;0;0;0;0;1;414;O;10902;O4_K8_sq
O4_K8_sq_r11_c33.tif;0.38;O4;11;33;15054;15254;38901;39101;0;0;0;4;4;1;0;8;1;0;3;6;60;255;0;0;0;0;0;1;0;1;1;7;5;6;38;0;1;0;0;0;0;0;0;0;0;0;5;0;0;407;O;9071;O4_K8_sq
O4_K8_sq_r11_c34.tif;0.72;O4;11;34;15254;15454;38901;39101;2;1;1;5;2;0;0;1;1;0;1;2;41;265;0;0;0;0;0;1;0;0;2;8;6;22;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;387;O;9706;O4_K8_sq
O4_K8_sq_r11_c35.tif;0.2299999999999999;O4;11;35;15454;15654;38901;39101;9;5;3;1;9;9;1;6;3;1;0;1;36;161;0;0;0;0;0;3;7;0;1;4;7;0;25;2;1;5;0;0;0;0;0;9;0;0;5;0;1;315;O;7903;O4_K8_sq
O4_K8_sq_r11_c36.tif;0.75;O4;11;36;15654;15854;38901;39101;1;0;0;2;0;2;0;0;0;1;0;0;31;322;0;0;0;0;0;2;2;0;0;1;6;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;O;11111;O4_K8_sq
O4_K8_sq_r11_c37.tif;0.17;O4;11;37;15854;16054;38901;39101;1;1;0;4;4;3;0;2;0;3;2;0;34;241;0;0;0;0;0;0;1;0;0;6;0;13;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;O;12183;O4_K8_sq
O4_K8_sq_r11_c38.tif;0.61;O4;11;38;16054;16254;38901;39101;2;0;0;2;6;8;2;4;0;0;1;0;18;170;0;0;0;0;0;0;0;0;0;2;1;18;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;O;9745;O4_K8_sq
O4_K8_sq_r11_c39.tif;0.92;O4;11;39;16254;16454;38901;39101;1;0;0;3;5;9;11;6;0;1;1;1;18;184;0;0;0;0;0;0;1;0;1;6;2;7;34;0;1;0;0;0;0;0;0;0;0;0;0;0;0;292;O;9182;O4_K8_sq
O4_K8_sq_r10_c19.tif;0.96;O4;10;19;12254;12454;39101;39301;0;0;1;6;2;0;1;0;0;0;0;0;2;237;0;0;0;0;0;0;0;1;0;0;7;0;33;0;0;0;0;0;0;0;0;1;0;0;2;0;0;293;O;7791;O4_K8_sq
O4_K8_sq_r10_c20.tif;0.5800000000000001;O4;10;20;12454;12654;39101;39301;0;0;0;5;2;0;0;9;0;2;0;0;4;245;0;0;0;0;0;0;0;0;0;0;2;4;33;0;0;0;0;0;0;0;0;0;0;0;7;0;0;313;O;5043;O4_K8_sq
O4_K8_sq_r10_c21.tif;0.5;O4;10;21;12654;12854;39101;39301;0;1;0;2;4;0;2;6;0;1;0;0;1;175;0;0;0;0;0;0;0;0;0;0;3;3;35;0;0;0;0;0;0;0;0;0;0;0;5;0;0;238;O;6276;O4_K8_sq
O4_K8_sq_r10_c22.tif;0.3399999999999999;O4;10;22;12854;13054;39101;39301;0;0;0;3;2;0;1;2;1;2;1;0;13;323;0;0;0;0;0;0;0;0;1;1;7;1;50;0;0;0;0;0;0;0;0;1;0;0;1;0;0;410;O;7196;O4_K8_sq
O4_K8_sq_r10_c23.tif;0.4;O4;10;23;13054;13254;39101;39301;0;0;0;3;2;0;2;7;0;3;1;0;19;277;0;0;0;0;0;1;0;2;2;1;14;0;43;0;0;0;0;0;0;0;0;1;0;0;1;0;0;379;O;8544;O4_K8_sq
O4_K8_sq_r10_c24.tif;0.55;O4;10;24;13254;13454;39101;39301;0;0;0;2;3;1;1;3;0;3;0;0;19;244;0;0;0;0;0;0;1;2;1;3;8;2;48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;342;O;9964;O4_K8_sq
O4_K8_sq_r10_c25.tif;0.94;O4;10;25;13454;13654;39101;39301;0;0;0;9;3;4;7;2;0;2;0;0;25;244;0;0;0;0;0;0;2;1;0;3;3;14;29;0;0;0;0;0;0;0;0;1;0;0;10;0;0;359;O;8851;O4_K8_sq
O4_K8_sq_r10_c26.tif;0.83;O4;10;26;13654;13854;39101;39301;2;0;1;3;6;8;5;1;2;1;1;0;48;244;0;0;0;0;0;0;7;0;2;7;8;19;21;1;0;2;0;0;0;0;0;1;0;0;2;0;0;392;O;7037;O4_K8_sq
O4_K8_sq_r10_c27.tif;0.2099999999999999;O4;10;27;13854;14054;39101;39301;7;0;2;3;7;2;14;5;1;3;0;3;46;251;0;0;0;0;0;4;2;2;4;2;11;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;O;5380;O4_K8_sq
O4_K8_sq_r10_c28.tif;0.55;O4;10;28;14054;14254;39101;39301;0;0;0;7;8;1;0;6;0;0;3;0;51;235;0;0;0;0;0;0;0;0;0;8;1;9;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;O;11668;O4_K8_sq
O4_K8_sq_r10_c29.tif;0.78;O4;10;29;14254;14454;39101;39301;0;1;0;9;7;0;7;4;0;1;0;0;52;223;0;0;0;0;0;3;0;0;0;6;3;11;36;0;0;0;0;0;0;0;0;0;0;0;2;0;0;365;O;8366;O4_K8_sq
O4_K8_sq_r10_c30.tif;0.61;O4;10;30;14454;14654;39101;39301;0;0;1;3;6;4;4;7;1;1;1;1;57;248;0;0;0;0;0;0;1;3;0;4;3;9;36;0;3;0;0;0;0;0;0;0;0;0;5;0;0;398;O;6540;O4_K8_sq
O4_K8_sq_r10_c31.tif;0.1999999999999999;O4;10;31;14654;14854;39101;39301;1;1;1;0;0;0;0;1;0;4;0;0;82;297;0;0;0;0;0;0;0;0;0;7;8;10;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;O;7171;O4_K8_sq
O4_K8_sq_r10_c32.tif;0.2199999999999999;O4;10;32;14854;15054;39101;39301;0;0;0;5;7;1;0;10;2;2;1;4;58;214;0;0;0;0;0;1;1;0;2;11;17;20;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;372;O;12090;O4_K8_sq
O4_K8_sq_r10_c33.tif;0.86;O4;10;33;15054;15254;39101;39301;0;0;1;2;12;4;1;19;1;1;1;1;28;218;0;0;0;0;0;2;1;0;0;17;4;22;13;1;1;0;0;0;0;0;0;2;0;0;3;0;0;355;O;11600;O4_K8_sq
O4_K8_sq_r10_c34.tif;0.99;O4;10;34;15254;15454;39101;39301;0;0;0;3;5;0;0;6;2;5;0;1;52;286;0;0;0;0;0;0;0;0;2;2;7;6;46;1;0;0;0;0;0;0;0;0;0;0;0;0;0;424;O;9019;O4_K8_sq
O4_K8_sq_r10_c36.tif;0.88;O4;10;36;15654;15854;39101;39301;22;1;0;3;10;13;9;3;1;3;3;0;13;133;0;5;2;0;0;1;5;1;2;4;7;0;24;1;2;0;0;0;0;0;0;0;0;0;4;0;1;273;O;7978;O4_K8_sq
O4_K8_sq_r10_c37.tif;0.72;O4;10;37;15854;16054;39101;39301;2;1;1;3;0;1;0;0;1;2;1;2;56;274;0;0;0;0;0;1;0;0;1;3;4;4;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;O;10959;O4_K8_sq
O4_K8_sq_r10_c38.tif;0.28;O4;10;38;16054;16254;39101;39301;0;1;0;1;0;0;0;0;0;2;0;0;57;287;0;0;0;0;0;1;0;1;0;3;4;18;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413;O;12312;O4_K8_sq
O4_K8_sq_r10_c39.tif;0.54;O4;10;39;16254;16454;39101;39301;1;0;0;8;0;0;0;0;0;1;1;1;53;302;0;0;0;0;0;2;0;0;0;2;1;6;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433;O;11775;O4_K8_sq
O4_K8_sq_r9_c19.tif;0.79;O4;9;19;12254;12454;39301;39501;0;0;0;5;2;0;0;4;0;0;0;0;1;244;0;0;0;0;0;0;0;0;0;0;1;0;40;0;0;0;0;0;0;0;0;0;0;0;7;0;0;304;O;8618;O4_K8_sq
O4_K8_sq_r9_c20.tif;0.39;O4;9;20;12454;12654;39301;39501;0;0;0;3;2;0;0;2;0;0;0;0;5;281;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;3;0;0;352;O;10403;O4_K8_sq
O4_K8_sq_r9_c21.tif;0.8;O4;9;21;12654;12854;39301;39501;0;0;0;1;9;1;9;15;0;0;0;0;2;159;0;0;0;0;0;1;0;0;2;0;16;0;21;0;0;0;0;0;0;0;0;1;0;0;6;0;0;243;O;6148;O4_K8_sq
O4_K8_sq_r9_c22.tif;0.5;O4;9;22;12854;13054;39301;39501;0;1;1;1;0;0;1;4;0;3;0;0;21;309;0;0;0;0;0;1;1;2;0;4;7;1;39;0;0;0;0;0;0;0;0;0;0;0;7;0;1;404;O;6708;O4_K8_sq
O4_K8_sq_r9_c23.tif;0.06;O4;9;23;13054;13254;39301;39501;0;1;1;1;9;0;0;7;0;2;0;0;34;316;0;0;0;0;0;0;0;0;1;0;8;0;50;0;0;0;0;0;0;0;0;1;0;0;2;0;0;433;O;7444;O4_K8_sq
O4_K8_sq_r9_c24.tif;0.37;O4;9;24;13254;13454;39301;39501;0;0;1;6;15;0;6;14;0;0;2;0;23;236;0;0;0;0;0;0;1;1;1;6;6;1;36;0;2;0;0;0;0;0;0;1;0;0;5;0;0;363;O;7688;O4_K8_sq
O4_K8_sq_r9_c25.tif;0.7;O4;9;25;13454;13654;39301;39501;0;0;0;7;6;3;0;5;0;3;0;0;24;263;0;0;0;0;0;0;0;0;1;3;6;5;45;0;0;2;0;0;0;0;0;0;0;0;1;0;0;374;O;9147;O4_K8_sq
O4_K8_sq_r9_c26.tif;0.99;O4;9;26;13654;13854;39301;39501;0;0;1;7;4;2;5;6;0;2;1;0;25;248;0;0;0;0;0;0;0;0;0;11;0;16;33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;362;O;8871;O4_K8_sq
O4_K8_sq_r9_c27.tif;0.6699999999999999;O4;9;27;13854;14054;39301;39501;0;0;0;10;0;0;3;11;0;2;1;0;18;221;0;0;0;0;0;1;0;0;1;6;6;2;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;323;O;7886;O4_K8_sq
O4_K8_sq_r9_c28.tif;0.4399999999999999;O4;9;28;14054;14254;39301;39501;0;1;1;6;3;0;0;20;0;1;1;1;30;192;0;0;0;0;0;2;0;0;5;2;4;6;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;323;O;9574;O4_K8_sq
O4_K8_sq_r9_c29.tif;0.5800000000000001;O4;9;29;14254;14454;39301;39501;0;0;0;8;11;0;0;16;0;1;2;0;23;200;0;0;0;0;0;1;0;0;3;6;3;5;48;0;0;0;0;0;0;0;0;0;0;0;0;0;1;328;O;9163;O4_K8_sq
O4_K8_sq_r9_c30.tif;0.15;O4;9;30;14454;14654;39301;39501;0;0;1;4;2;0;2;10;1;2;1;1;37;243;0;0;0;0;0;1;0;3;7;1;10;0;44;0;2;0;0;0;0;0;0;0;0;0;0;0;0;372;O;6200;O4_K8_sq
O4_K8_sq_r9_c31.tif;0.04;O4;9;31;14654;14854;39301;39501;0;0;1;1;0;0;0;0;0;2;4;1;80;305;0;0;0;0;0;0;0;0;1;1;7;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;1;452;O;5967;O4_K8_sq
O4_K8_sq_r9_c32.tif;0.86;O4;9;32;14854;15054;39301;39501;1;1;1;9;10;8;3;13;1;2;2;4;43;212;0;0;0;0;0;2;0;0;1;11;6;18;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0;372;O;9123;O4_K8_sq
O4_K8_sq_r9_c33.tif;0.77;O4;9;33;15054;15254;39301;39501;0;0;0;4;7;3;1;15;1;1;3;2;27;234;0;0;0;0;0;2;0;1;0;14;1;27;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;O;11162;O4_K8_sq
O4_K8_sq_r9_c34.tif;0.76;O4;9;34;15254;15454;39301;39501;2;0;0;4;1;1;0;3;1;1;3;0;40;270;0;0;0;0;0;2;2;0;2;7;3;19;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394;O;10270;O4_K8_sq
O4_K8_sq_r9_c38.tif;0.73;O4;9;38;16054;16254;39301;39501;8;0;0;4;3;1;9;0;0;2;1;1;32;223;0;0;0;0;0;1;6;0;2;2;3;13;27;1;0;0;0;0;0;0;0;0;0;2;0;1;1;343;O;8556;O4_K8_sq
O4_K8_sq_r9_c39.tif;0.13;O4;9;39;16254;16454;39301;39501;1;0;0;6;2;9;0;3;0;0;1;0;24;237;0;0;0;0;0;0;1;0;1;3;3;9;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;O;14584;O4_K8_sq
O4_K8_sq_r8_c19.tif;0.38;O4;8;19;12254;12454;39501;39701;0;0;0;5;2;0;0;4;0;0;0;0;4;297;0;0;0;0;0;0;0;0;1;0;2;0;57;0;0;0;0;0;0;0;0;0;0;0;1;0;0;373;O;12758;O4_K8_sq
